"platform","brand","keyword_matched","text","created_at","date","author","like_count","repost_count","post_uri"
"Bluesky","galaxy z","galaxy z","Samsung Galaxy Z TriFold、公約20万回折り曲げに対し耐久テストで14.4万回で主要機能に障害発生。高額な折りたたみスマホの耐久性の現実とは？詳細は記事で。 https://biggo.jp/news/202512241422_Galaxy-Z-TriFold-durability-test-falls-short #GalaxyZTriFold #折りたたみスマホ","2025-12-24T14:47:20+00:00","2025-12-24 14:47:20+00:00","techtrendsjp.bsky.social","0","0","at://did:plc:65rfrzfssqwps6p5pl74vggw/app.bsky.feed.post/3maqj2a7pdc2a"
"Bluesky","galaxy z","galaxy z","Samsung Z TriFold實測摺疊14.4萬次就故障，僅達官方承諾的72%，三折鉸鏈耐用度成隱憂。 https://biggo.com.tw/news/202512241422_Galaxy-Z-TriFold-durability-test-falls-short #SamsungGalaxyZTriFold #摺疊手機耐用度測試","2025-12-24T14:48:25+00:00","2025-12-24 14:48:25+00:00","biggo-news.bsky.social","0","0","at://did:plc:36mz5lutk7mmac4vdnijpd3x/app.bsky.feed.post/3maqj2fhk4q24"
"Bluesky","galaxy z","galaxy z","📣 Samsung's TriFold Thrills UAE Tech Enthusiasts Read our full article for the details. 👇 #DubaiNews #DubaiNewsFeed #Dubai","2025-12-24T15:30:50.085Z","2025-12-24 15:30:50.085000+00:00","dubainewsfeed.bsky.social","0","0","at://did:plc:j5hcjvv3bxmguktvswati5wu/app.bsky.feed.post/3maqlg7extw22"
"Bluesky","galaxy s","galaxy s","✨🪐Step into a universe where duty is a double-edged sword honed by passion. Love is not a battlefield—it is an entire galaxy. 💥🚀💖 egmanetti.com/the-twelve-s... #SFR #Romantasyy #RomanticSuspense","2025-12-24T15:38:12.687Z","2025-12-24 15:38:12.687000+00:00","egmanetti.bsky.social","2","0","at://did:plc:wjslgbyyn5hy23vh3ub6rsce/app.bsky.feed.post/3maqltfaz6s2a"
"Bluesky","galaxy z","galaxy z","Samsung Galaxy Z TriFold, menteşe dayanıklılık testinden sağ çıktı  Samsung’un üçe katlanabilen Galaxy Z TriFold prototipi, yayınlanan bir “işkence testi” videosuyla gündeme geldi. Videoda cihazın menteşesi sert baskılara, zorlama hareketlere ve tekrarlı açma-kapama testlerine maruz bırakılıyor.…","2025-12-24T15:45:40Z","2025-12-24 15:45:40+00:00","ercanceviz.bsky.social","0","0","at://did:plc:v7nvkhezqq33xrcgasafhbw4/app.bsky.feed.post/3maqmari5eb2o"
"Bluesky","galaxy s","galaxy s","Descobre quais dispositivos vão receber o One UI 8.5 O que precisas de saber (Resumo Rápido) A Samsung está a testar a atualização One UI 8.5 em vários modelos, incluindo dispositivos da gama Galaxy A, não se limitando apenas aos premium. A nova interface será lançada em fevereiro de 2026,…","2025-12-24T16:05:17Z","2025-12-24 16:05:17+00:00","hotnewspt.bsky.social","0","0","at://did:plc:hqb2daec6iyjtir72zebth5e/app.bsky.feed.post/3maqndtp6kk2j"
"Bluesky","galaxy s","galaxy s","Imagine a Galaxy Fold with a wide screen, merging the Flip 7's pocket size with the Fold 7's expansive utility.","2025-12-24T16:08:38.380Z","2025-12-24 16:08:38.380000+00:00","mustooguy.bsky.social","0","0","at://did:plc:h5qcaj2foepvyfbxh3k6l55l/app.bsky.feed.post/3maqnjsncjz2i"
"Bluesky","galaxy z","galaxy z","Samsung's Galaxy Z TriFold undergoes rigorous testing, showing hinge wear after 150,000 folds. A promising start for first-gen foldables! #GalaxyZTriFold #DurabilityTest #SamsungFoldables Link: thedailytechfeed.com/samsung-gala...","2025-12-24T16:26:02.188Z","2025-12-24 16:26:02.188000+00:00","thedailytechfeed.com","0","0","at://did:plc:mht5ub4ykjuoxpux77hikixt/app.bsky.feed.post/3maqoivyozt2c"
"Bluesky","galaxy z","galaxy z","O futuro da Samsung em 2025: vencedores ou perdedores? O que chegou de novo? A Samsung terminou 2025 com resultados mistos em sua linha de smartphones. Enquanto a série Galaxy S25 obteve vendas impressionantes, algumas variações, como o S25 Edge e o S25+, enfrentaram fracos desempenhos no mercado.…","2025-12-24T16:26:04Z","2025-12-24 16:26:04+00:00","hotnewspt.bsky.social","0","0","at://did:plc:hqb2daec6iyjtir72zebth5e/app.bsky.feed.post/3maqoizgdfj2t"
"Bluesky","galaxy z","galaxy z","Galaxy Z TriFold Dayanıklılık Testine Girdi Samsung’un teknoloji dünyasında büyük ses getiren ilk üçe katlanabilir telefonu Galaxy Z TriFold, merakla beklenen dayanıklılık testinden geçti. Güney Kore merkezli Omokgyo Electronics Shopping Mall tarafından gerçekleştirilen canlı yayında cihaz,…","2025-12-24T16:48:37Z","2025-12-24 16:48:37+00:00","ercanceviz.bsky.social","0","0","at://did:plc:v7nvkhezqq33xrcgasafhbw4/app.bsky.feed.post/3maqprdujx327"
"Bluesky","galaxy z","galaxy z","9to5Google より Galaxy Z Flip 8 could remain exclusive to Samsung’s Exynos 2600, report suggests Galaxy Z Flip 8はサムスンのExynos 2600に独占的に残る可能性があり、レポートは示唆","2025-12-24T17:17:43.347258+00:00","2025-12-24 17:17:43.347258+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3maqrfdqlny2b"
"Bluesky","galaxy s","galaxy s","Galaxy A51 5G S-View Wallet Cover, White howl.link/4io0mj96mow5l  #ad","2025-12-24T17:21:16.035Z","2025-12-24 17:21:16.035000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3maqrlo5sxs2r"
"Bluesky","galaxy s","galaxy s","Galaxy A51 5G S-View Wallet Cover, White howl.link/4io0mj96mow5l  #ad","2025-12-24T17:21:50.650Z","2025-12-24 17:21:50.650000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3maqrmp66ok2r"
"Bluesky","galaxy s","galaxy s","If you add Twinkle's Galactic Tour to your wishlist on steam, you'll be giving me a nice xmas present <3 store.steampowered.com/app/3938440/...","2025-12-24T17:25:32.148Z","2025-12-24 17:25:32.148000+00:00","molegato.com","20","5","at://did:plc:dv5omyk4jtnk7dfqyrta73l2/app.bsky.feed.post/3maqrtcfuas23"
"Bluesky","galaxy s","galaxy s","I Don't Know What Christmas Is by Old 97's is from the Guardians of the Galaxy Holiday Special and it's hilllllaaaaarious","2025-12-24T17:32:45.936Z","2025-12-24 17:32:45.936000+00:00","glitchygore.bsky.social","1","0","at://did:plc:f5we3p4k7jq7pr2qsldnwp33/app.bsky.feed.post/3maqsaa3vgs2h"
"Bluesky","galaxy z","galaxy z","Galaxy Z Fold2 5G Thom Browne Edition howl.link/kf0onens6mwu8  #ad","2025-12-24T17:39:45.645Z","2025-12-24 17:39:45.645000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3maqsmqejg22r"
"Bluesky","galaxy s","galaxy s","We decided in chat that once Galaxy Quest comes out (and of course quickly becomes Steve's favorite movie of all time) he says ""By Hans Gruber 's Hammer"" specifically to annoy Dustin.","2025-12-24T17:51:27.732Z","2025-12-24 17:51:27.732000+00:00","queenofshenanigans.bsky.social","1","0","at://did:plc:x2jyl4fx4w4gjbwitdcxyxho/app.bsky.feed.post/3maqtbnwfds2c"
"Bluesky","galaxy z","galaxy z","In an 8-day livestream, the Galaxy Z TriFold device from Samsung reached around 150,000 folds before the hinge started losing its smooth motion and no longer opened and closed as easily, even though Samsung officially rates it for 200,000 folds in factory testing.","2025-12-24T18:01:07.697Z","2025-12-24 18:01:07.697000+00:00","mdgtech.substack.com","0","0","at://did:plc:43rq4wrwupoaqux44gks7z2k/app.bsky.feed.post/3maqtsx6wbz2k"
"Bluesky","galaxy s","galaxy s","Rumor: Samsung pode ressuscitar a S Pen em um novo Galaxy Z Fold mais largo A S Pen sumiu do Galaxy Z Fold 7 e até do Z TriFold, mas rumores quentes da Coreia do Sul dizem que ela vai voltar em um dobrável totalmente novo – e não no Galaxy Z Fold 8. A aposta? Um modelo book-style, mais largo,…","2025-12-24T18:19:55Z","2025-12-24 18:19:55+00:00","tecstudio.com.br","0","0","at://did:plc:mxjk6khoja4hmkpnxj4shki6/app.bsky.feed.post/3maquulhydi24"
"Bluesky","galaxy fold","galaxy fold","Samsung Working On Wider foldable phone as Apple’s iPhone Fold nears launch next year Samsung is working on a new foldable phone that could look very different from the Galaxy Fold models it sells today. According to a report from South Korean outlet ETNews, the company is developing a device…","2025-12-24T18:29:44Z","2025-12-24 18:29:44+00:00","blackfoxnews.bsky.social","0","0","at://did:plc:hdfytxixmjbkvub2y7wrggjo/app.bsky.feed.post/3maqvg5mesa2k"
"Bluesky","galaxy z","galaxy z","Physical games this year :>","2025-12-24T18:43:42.440Z","2025-12-24 18:43:42.440000+00:00","yipyap-fufu.bsky.social","72","4","at://did:plc:5fudjaxmc2cqll5aym5megir/app.bsky.feed.post/3maqw73ghds25"
"Bluesky","galaxy z","galaxy z","A phone that unfolds like an idea, reshaping how work and play can coexist in one hand. The Samsung Galaxy Z TriFold invites a new rhythm to daily life, balancing space, motion, and design.","2025-12-24T18:50:12.209Z","2025-12-24 18:50:12.209000+00:00","jorailaurenceo.com","1","0","at://did:plc:at7l6qthgkynocgwhe5dg3ue/app.bsky.feed.post/3maqwkp5fzc2z"
"Bluesky","galaxy s","galaxy s","S Pen ஆதரவு சாம்சங் மடிக்கக்கூடிய புத்தக பாணிக்கு திரும்பலாம், ஆனால் ஒரு கேட்ச் உள்ளது சாம்சங் Galaxy Z Fold 7 இல் S Pen ஆதரவைக் கைவிட்டது, அதன் முன்னோடியை விட மடிக்கக்கூடிய மெல்லியதாக மாற்றப்பட்டது (இது ஸ்டைலஸை ஆதரிக்கிறது), மேலும் இது மிகவும் பாராட்டத்தக்க சாதனையை அடைந்தது. தி மடிப்பு 7 உலகளவில்…","2025-12-24T19:14:43Z","2025-12-24 19:14:43+00:00","tamilthinkdaily.bsky.social","0","0","at://did:plc:xj7gfqpog4bhwn4swyyn4z7e/app.bsky.feed.post/3maqxwlarav2n"
"Bluesky","galaxy fold","galaxy fold","Feed: ""Android Headlines"" By: Kristijan Lucic on Wednesday, December 24, 2025","2025-12-24T19:21:09.832081+00:00","2025-12-24 19:21:09.832081+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3maqyc4jacq2n"
"Bluesky","galaxy z","galaxy z","Feed: ""Android Headlines"" By: Alexander Maxham on Wednesday, December 24, 2025","2025-12-24T19:22:14.623980+00:00","2025-12-24 19:22:14.623980+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3maqye2cyy62a"
"Bluesky","galaxy fold","galaxy fold","Galaxy Z TriFold、耐久テストで16万回以上折り曲げても画面は無事！ヒンジの経年変化も詳細に検証。2400米ドルの価値は？詳細なデータと比較表で解説。 https://biggo.jp/news/202512241921_Galaxy-Z-TriFold-160k-Fold-Stress-Test #GalaxyZTriFold #Samsung","2025-12-24T19:45:14+00:00","2025-12-24 19:45:14+00:00","techtrendsjp.bsky.social","0","0","at://did:plc:65rfrzfssqwps6p5pl74vggw/app.bsky.feed.post/3maqzn5bhez26"
"Bluesky","galaxy fold","galaxy fold","三星Z TriFold摺疊超過16萬次螢幕仍正常！鉸鏈磨損實測，2400美元值得嗎？ https://biggo.com.tw/news/202512241921_Galaxy-Z-TriFold-160k-Fold-Stress-Test #SamsungGalaxyZTriFold","2025-12-24T19:45:18+00:00","2025-12-24 19:45:18+00:00","biggo-news.bsky.social","0","0","at://did:plc:36mz5lutk7mmac4vdnijpd3x/app.bsky.feed.post/3maqznb3dv32u"
"Bluesky","galaxy s","galaxy s","washingtoncitypaper.com/article/7763... My previews of Teen-Beat Records night @ Galaxy Hut on 12-28; & Adobo DMV ‘s El Ano Viejo w/ Pedro Night dj’ing @ Fillmore Silver Spring 12-31 are included here on link","2025-12-24T19:45:32.966Z","2025-12-24 19:45:32.966000+00:00","dcsuburbanite.bsky.social","2","0","at://did:plc:2xtxfvbmqfdtyi5bdq3awyb3/app.bsky.feed.post/3maqzno2e6c26"
"Bluesky","galaxy fold","galaxy fold","I've used Samsung's Galaxy TriFold, but this upcoming model may be more enticing in 2026 A wide-screen Samsung Galaxy Fold phone would combine the pocketability of a Flip 7 and the versatility of a Fold 7. #hackernews #news #samsung","2025-12-24T20:02:40.546Z","2025-12-24 20:02:40.546000+00:00","hacker.at.thenote.app","0","0","at://did:plc:pcievrygrnjjg5ni7mjfgctb/app.bsky.feed.post/3mar2mce47c2o"
"Bluesky","galaxy s","galaxy s","Galaxy Z Fold6 S Pen Case, Navy howl.link/dvm3vp88uamvi  #ad","2025-12-24T20:05:00.265Z","2025-12-24 20:05:00.265000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3mar2qhbkkk2j"
"Bluesky","galaxy s","galaxy s","Galaxy Note20 Ultra 5G S-View Flip Cover, Bronze howl.link/5faefowi0p1t7  #ad","2025-12-24T20:14:01.609Z","2025-12-24 20:14:01.609000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3mar3alk6pk2j"
"Bluesky","galaxy s","galaxy s","Creativity is in my blood. I'm anaemic without it. My latest blog post is up 👇 (Free to read, no subscription or sign-up required) #EastCoastKin #blogs #photographers #writingcommunity #artistsofbluesky #creativity #digitalart #bloggers #madness  isabelcaves.wordpress.com/2025/12/25/c...","2025-12-24T20:16:52.751Z","2025-12-24 20:16:52.751000+00:00","isabelcaves.bsky.social","17","0","at://did:plc:cpoinr2v565km4ieintqb3wj/app.bsky.feed.post/3mar3foquos2t"
"Bluesky","galaxy z","galaxy z","Galaxy Buds Z Flip3 Cover, Green howl.link/69ud723wvli5v #ad","2025-12-24T20:19:43.453Z","2025-12-24 20:19:43.453000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3mar3krkctk2j"
"Bluesky","galaxy s","galaxy s","S Pen support could return to a book-style Samsung foldable, but there’s a catch #Technology #ConsumerTechnology #Other #SamsungFoldables #SPen #TechNews","2025-12-24T21:01:44.758Z","2025-12-24 21:01:44.758000+00:00","puretech.news","1","0","at://did:plc:rghsmk5gzlb7s2tv5olsc2jk/app.bsky.feed.post/3mar5vxbrq32f"
"Bluesky","galaxy fold","galaxy fold","Samsung’s Tri-Fold Gamble: How the Galaxy Z TriFold Became a Prestige Weapon Rather Than a Profit Machine Introduction: A Device Built to Make a Statement, Not Money Samsung’s Galaxy Z TriFold is not a phone that exists to dominate sales charts. It exists to send a message. In a market obsessed…","2025-12-24T21:16:47Z","2025-12-24 21:16:47+00:00","undercodenews.bsky.social","0","0","at://did:plc:p464uedvuxtzckhrm4pfwxa5/app.bsky.feed.post/3mar6quaecm2f"
"Bluesky","galaxy z","galaxy z","Droid Life より Galaxy Z TriFold Hinge Durability Tested on Livestream, Fails at Nearly 150K Folds Galaxy Z TriFold ヒンジの耐久性がライブストリームでテストされ、約150Kの折り畳みで失敗","2025-12-24T21:28:12.844634+00:00","2025-12-24 21:28:12.844634+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3mar7faywi62v"
"Bluesky","galaxy s","galaxy s","Galaxy Watch Sport Band, S/M, Beige howl.link/ocfw698xr2mqy   #ad","2025-12-24T21:56:36.839Z","2025-12-24 21:56:36.839000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3maraxzmtkk2j"
"Bluesky","galaxy z","galaxy z","Feed: ""Stuff"" By: Chris Smith on Wednesday, December 24, 2025","2025-12-24T22:03:31.279200+00:00","2025-12-24 22:03:31.279200+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3marbegy2cx2k"
"Bluesky","galaxy z","galaxy z","Feed: ""Latest from T3 in News"" By: Chris Hall on Wednesday, December 24, 2025","2025-12-24T22:47:46.536729+00:00","2025-12-24 22:47:46.536729+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mardtlfska2a"
"Bluesky","galaxy z","galaxy z","Samsung’un Üçe Katlanan Telefonu Dayanıklılık Testinde! Samsung’un uzun süredir gündemde olan üçe katlanabilir akıllı telefonu Galaxy Z TriFold, kısa süre önce tanıtılarak piyasaya sürüldü. Yenilikçi olmasıyla teknoloji dünyasında büyük ilgi uyandıran cihaz, özellikle üçe katlanabilen yapısıyla…","2025-12-24T22:48:27Z","2025-12-24 22:48:27+00:00","ercanceviz.bsky.social","0","0","at://did:plc:v7nvkhezqq33xrcgasafhbw4/app.bsky.feed.post/3mardursbjo22"
"Bluesky","galaxy z","galaxy z","Galaxy Z Flip4 256GB (Unlocked) howl.link/kf0onens6mwu8   #ad","2025-12-24T23:48:01.845Z","2025-12-24 23:48:01.845000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3marh7awwsc2j"
"Bluesky","galaxy z","galaxy z","A multiwavelength study of an early galaxy group merger in COSMOS revealed by two tailed radio galaxies at z = 0.35. Paula Vulić et. al. https://arxiv.org/abs/2512.19792","2025-12-25T00:52:53.988Z","2025-12-25 00:52:53.988000+00:00","astroarxiv.bsky.social","0","0","at://did:plc:32r7scd5hucgv552zjfuaigc/app.bsky.feed.post/3marktaursq2m"
"Bluesky","galaxy s","galaxy s","Quantifying the Fermi paradox via passive SETI: a general framework. Matthew Civiletti https://arxiv.org/abs/2505.00062","2025-12-25T01:25:22.983Z","2025-12-25 01:25:22.983000+00:00","astroarxiv.bsky.social","0","0","at://did:plc:32r7scd5hucgv552zjfuaigc/app.bsky.feed.post/3marmndl3uw22"
"Bluesky","galaxy z","galaxy z","howl.link/j7le45wgeqbx9 #ad","2025-12-25T01:30:52.246Z","2025-12-25 01:30:52.246000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3marmx5inys2j"
"Bluesky","galaxy z","galaxy z","Galaxy Z Flip6 Silicone Case, Mint howl.link/03ihh2phnbpq0  #ad","2025-12-25T01:35:18.120Z","2025-12-25 01:35:18.120000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3marn732ilc2j"
"Bluesky","galaxy s","galaxy s","NASA Astronomy Hourly Picture - 2010-04-03: NGC 602 and Beyond #Astronomy #NASA #Space","2025-12-25T02:20:05.942368Z","2025-12-25 02:20:05.942368+00:00","nasadailypicbot.bsky.social","7","3","at://did:plc:a4rncxtx6abz2p5j7iqqioup/app.bsky.feed.post/3marpp7ukio2k"
"Bluesky","galaxy s","galaxy s","A galaxy with non-smooth features, observed with the Hubble Space Telescope in the GOODS-S-FULLDEPTH survey. It is at redshift 0.34 (lookback time 3.91 billion years) with coordinates (53.18783, -27.79404). 40 volunteers classified this galaxy in Galaxy Zoo: Hubble.","2025-12-25T04:01:25.333581+00:00","2025-12-25 04:01:25.333581+00:00","allthegalaxies.galaxyzoo.org","17","2","at://did:plc:3uogztpu7svvebkixxsxo4or/app.bsky.feed.post/3marvef4jdb2k"
"Bluesky","galaxy z","galaxy z","Your chances of owning a Samsung Galaxy Z TriFold in 2026 are between slim and none ift.tt/bPiLfJX","2025-12-25T04:13:01.374Z","2025-12-25 04:13:01.374000+00:00","stufftv.bsky.social","0","0","at://did:plc:i7ggc752rvsw2rtdzp4pawsw/app.bsky.feed.post/3marvz3wsjd2h"
"Bluesky","galaxy s","galaxy s","Readathon update!  I definitely have not managed to read every day cause this month has been obscenely busy, but I'm doing my best 🩷 On track to have read every winning title except RCBG, cause I want to read Estro Junkies blind this spring. #DecemberTransReadathon","2025-12-25T05:06:33.330Z","2025-12-25 05:06:33.330000+00:00","thetransfemininereview.com","11","1","at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3maryyt3rvk2b"
"Bluesky","galaxy s","galaxy s","Galaxy Z Fold6 S Pen Case, Pink  howl.link/fwq4g9jcrrik1  #ad","2025-12-25T05:08:34.595Z","2025-12-25 05:08:34.595000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3marz4gqwgc2j"
"Bluesky","galaxy z","galaxy z","Galaxy Z TriFold is Probably Durable Enough, Hinge Gives Way After 150,000 Folds in Torture Test Galaxy Z TriFold durability tested—hinge issues emerge before 150,000 folds, short of Samsung’s 200K promise. Details: www.techticia.com/2025/12/gala...","2025-12-25T05:14:08.303Z","2025-12-25 05:14:08.303000+00:00","techticia.bsky.social","0","0","at://did:plc:ggftwcrb3jxn4uuxvtorqeup/app.bsky.feed.post/3marzgeyjgc2v"
"Bluesky","galaxy z","galaxy z","howl.link/xharsddfbtlre   #ad","2025-12-25T05:47:05.940Z","2025-12-25 05:47:05.940000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3mas3bcyxqk2j"
"Bluesky","galaxy z","galaxy z","Galaxy Z TriFold Dayanıklılık Testinde: Sonuçlar Şaşırttı! Samsung’un iki menteşeli ve üç bölümlü ekranıyla dikkat çeken yeni katlanabilir telefonu, teknoloji dünyasının en çok merak edilen konularından biri olan Galaxy Z TriFold dayanıklılık testi ile mercek altına alındı. Peki, bu iddialı…","2025-12-25T06:04:42Z","2025-12-25 06:04:42+00:00","ercanceviz.bsky.social","0","0","at://did:plc:v7nvkhezqq33xrcgasafhbw4/app.bsky.feed.post/3mas4atmdh42a"
"Bluesky","galaxy z","galaxy z","Spen could be back Samsung is testing Galaxy Z Fold8 series prototypes with Spen support","2025-12-25T06:27:58.635Z","2025-12-25 06:27:58.635000+00:00","thegalox.bsky.social","2","0","at://did:plc:hy4qwcimtts4ipdgn2rwqezs/app.bsky.feed.post/3mas5kg2yw22l"
"Bluesky","galaxy s","galaxy s","The Old 97's covered it in the Guardians of the Galaxy Christmas Special: www.youtube.com/watch?v=97NL...","2025-12-25T06:58:07.051Z","2025-12-25 06:58:07.051000+00:00","jason.maltzen.org","4","0","at://did:plc:xaawp63j4ewth6f2uahreyvj/app.bsky.feed.post/3mas7acpcck2u"
"Bluesky","galaxy fold","galaxy fold","Here's how the iPhone Fold's screens compare to the upcoming wide Samsung Galaxy Z Fold - https://www.gsmarena.com/heres_how_the_iphone_folds_screens_compare_to_the_upcoming_wide_samsung_galaxy_z_fold-news-70851.php","2025-12-25T07:39:06.019Z","2025-12-25 07:39:06.019000+00:00","gsmarena-poster.bsky.social","1","0","at://did:plc:t6dygygdpdbmpcunuv735suq/app.bsky.feed.post/3masbjm2xzw2v"
"Bluesky","galaxy fold","galaxy fold","O segredo das telas: iPhone Fold vs Samsung Galaxy Z Fold O que chegou de novo? Um novo rumor surgido do conhecido informante Ice Universe contradiz as dimensões do iPhone Fold apresentadas por esquemas CAD divulgados recentemente. Segundo informações, o iPhone Fold terá um ecrã interno dobrável…","2025-12-25T07:41:23Z","2025-12-25 07:41:23+00:00","hotnewspt.bsky.social","0","0","at://did:plc:hqb2daec6iyjtir72zebth5e/app.bsky.feed.post/3masbnq3hoz2a"
"Bluesky","galaxy z","galaxy z","Samsung’s brand new Galaxy Z TriFold form factor has arrived and, of course, one of the big questions around it...","2025-12-25T08:51:37.625597+00:00","2025-12-25 08:51:37.625597+00:00","technology-news.bsky.social","1","0","at://did:plc:fsftz5ue2bvlvkb6zx2bqdnh/app.bsky.feed.post/3masflbuggt27"
"Bluesky","galaxy s","galaxy s","Good Lock's QuickStar has been updated to support One UI 8.5! #Samsung #Galaxy #OneUI85 #TeamGalaxy #GalaxyAI #TeamSamsung #TechNews #TechUpdates #GalaxyS25 #GoodLock #QuickStar","2025-12-25T10:04:04Z","2025-12-25 10:04:04+00:00","aptivi.bsky.social","1","0","at://did:plc:6txdndyx4f42htjp3zbswx3x/app.bsky.feed.post/3masjmwvohr23"
"Bluesky","galaxy note","galaxy note","Season's Greetings with the Prog galaxy: discs, books, magazines, concerts, merchandise #Prog #progressiverock #christmas2025 – ALL OFFERS HERE: noteprogressive.horizonsradio.it/2024/12/24/f...","2025-12-25T10:13:33.076Z","2025-12-25 10:13:33.076000+00:00","noteprogressive.bsky.social","2","0","at://did:plc:cgdgsm3p4veijqcnys4o6uc6/app.bsky.feed.post/3mask5rj7l22m"
"Bluesky","galaxy s","galaxy s","Uvijek je lijepo uživati u mirnim trenucima koje donosi Božić i raspoloženje novimilenij.eu/index.php/pa... #Samsung_Galaxy_FE #Samsung_FE_Fan_Edition #Buds3_FE #S25_FE_Series","2025-12-25T11:21:16.993Z","2025-12-25 11:21:16.993000+00:00","cobrettizagreb.bsky.social","0","0","at://did:plc:ya3f2itgx75rpgbjetj7hjq7/app.bsky.feed.post/3masnwvivb52g"
"Bluesky","galaxy note","galaxy note","My Christmas horde! I got a few gifts from my family, and one from Zef. Zef got me the one thing that wasn't chocolate, lol.","2025-12-25T11:24:33.104Z","2025-12-25 11:24:33.104000+00:00","faetana.bsky.social","3","0","at://did:plc:rbqhd52irz4uajyvdstf7roc/app.bsky.feed.post/3maso4q6z4k2e"
"Bluesky","galaxy s","galaxy s","He's been.","2025-12-25T11:24:37.869Z","2025-12-25 11:24:37.869000+00:00","mmortah.bsky.social","13","0","at://did:plc:d3lwceulki75muypziufwxjx/app.bsky.feed.post/3maso4uqt522f"
"Bluesky","galaxy fold","galaxy fold","Samsung Wide Fold Tasarımı Sızdı: iPhone Fold Rakibi Şekilleniyor Samsung katlanabilir telefon pazarındaki liderliğini korumak ve Apple cephesinden gelecek ilk iPhone Fold hamlesine cevap vermek için hazırlıklarını sürdürüyor. Şirketin üzerinde çalıştığı yeni geniş ekranlı katlanabilir modelin…","2025-12-25T11:31:44Z","2025-12-25 11:31:44+00:00","ercanceviz.bsky.social","0","0","at://did:plc:v7nvkhezqq33xrcgasafhbw4/app.bsky.feed.post/3masojmzflf2h"
"Bluesky","galaxy fold","galaxy fold","Feed: ""Droid Life | Opinionated Android news."" By: Tim on Wednesday, December 24, 2025","2025-12-25T12:31:45.978559+00:00","2025-12-25 12:31:45.978559+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3masruybgz324"
"Bluesky","galaxy s","galaxy s","Samsung Galaxy S26 Series Expected to Launch in February 2026: Date, Specs, Camera Upgrades, Pricing, and What to Expect Introduction: Samsung’s Next Flagship Cycle Comes Into Focus Samsung’s Galaxy S lineup has long set the tone for the Android flagship market, and early reports suggest the…","2025-12-25T12:33:07Z","2025-12-25 12:33:07+00:00","undercodenews.bsky.social","0","0","at://did:plc:p464uedvuxtzckhrm4pfwxa5/app.bsky.feed.post/3masrxf7tgy2v"
"Bluesky","galaxy s","galaxy s","A clumpy galaxy, observed with the Hubble Space Telescope in the GOODS-S-FULLDEPTH survey. It is at redshift 0.68 (lookback time 6.39 billion years) with coordinates (53.20918, -27.93122). 40 volunteers classified this galaxy in Galaxy Zoo: Hubble.","2025-12-25T13:35:39.082105+00:00","2025-12-25 13:35:39.082105+00:00","allthegalaxies.galaxyzoo.org","48","6","at://did:plc:3uogztpu7svvebkixxsxo4or/app.bsky.feed.post/3masvh5xtg52y"
